id,price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,Scored Labels
1066600090,519000.0,5,2.75,8861,1.0,0,0,5,1270,1979,0,1940,10800,512734.3897635262
8078350030,580000.0,4,2.5,7064,2.0,0,0,3,0,1988,0,2220,7451,436038.55056090956
8570900023,255000.0,3,1.0,10094,1.0,0,0,4,0,1927,0,1300,10094,246617.92906732025
6909200355,830000.0,5,3.5,3750,2.0,0,2,3,610,2001,0,2060,4000,793794.836171393
3303000130,520000.0,3,2.25,7667,1.0,0,0,3,500,1966,0,2180,8103,425335.78432126355
6003500995,729000.0,3,1.0,3840,2.0,0,0,3,0,1908,0,1680,2624,531061.3766197802
3578401060,345000.0,3,2.25,9672,2.0,0,0,4,0,1984,0,1950,10125,479813.6648513505
6844702630,450000.0,3,1.75,6120,1.0,0,0,3,120,1941,0,1530,6120,485486.5536606284
4109600306,475000.0,2,1.0,5157,1.0,0,0,3,0,1909,0,1700,5150,410155.30126471294
2767704055,435000.0,2,1.0,5000,1.0,0,0,3,0,1906,0,1410,5000,393215.148976918
2938100010,239000.0,3,1.75,8925,1.0,0,0,4,0,1957,0,1430,9282,357859.0142129806
4083301950,580000.0,2,1.0,3200,1.0,0,0,3,0,1926,0,1890,4000,517906.8186892109
2130700860,375000.0,3,2.0,8885,1.5,0,0,5,0,1939,0,1730,5000,580786.4759574139
5214500660,525000.0,4,2.5,7200,2.0,0,0,3,0,2005,0,2590,7200,443827.675867542
686300880,670000.0,3,2.0,10078,1.5,0,0,3,0,1965,0,2660,8013,643418.5219907949
1559900140,350000.0,3,2.25,9621,2.0,0,0,3,0,1995,0,1810,6589,331325.0307328078
2787320140,255000.0,3,2.25,7314,1.0,0,0,3,790,1981,0,1520,7676,344255.62496118346
4364700105,330000.0,3,1.0,7620,1.0,0,0,3,0,1953,0,1030,7560,266253.1432015439
4388000460,195000.0,3,1.0,7615,1.0,0,0,4,0,1969,0,1240,6906,272956.679005793
3876300600,371000.0,4,1.75,11305,1.0,0,0,3,0,1968,0,1870,11850,388496.8962869537
7140600225,137000.0,3,1.0,10125,1.0,0,0,4,0,1959,0,1300,10125,241104.1067252099
8146100370,735000.0,4,1.75,7960,1.0,0,0,3,760,1955,0,2060,7960,470202.43809751543
522059062,372000.0,4,2.75,14175,1.0,0,0,3,530,1980,0,1480,10125,408280.36459272366
5700000340,700000.0,3,2.0,4299,1.5,0,0,4,450,1922,0,2040,4548,694895.7479802334
3321079060,378000.0,3,1.75,117176,1.0,0,0,3,1220,1981,0,2140,142005,410200.78038813133
2459960030,343888.0,4,2.5,5607,2.0,0,0,3,0,2002,0,2060,5367,412119.7302069033
9550204590,941000.0,4,1.75,3825,1.5,0,0,5,500,1926,0,1940,3825,745277.8695696366
1702901485,440000.0,2,1.0,6600,1.0,0,0,3,100,1906,0,1260,5060,401954.39285939676
6083000071,195000.0,3,2.0,8235,1.5,0,0,3,0,1959,0,1080,10281,330194.3375413603
2767705010,639000.0,4,2.0,5000,1.0,0,0,4,960,1910,0,1940,5000,635863.5452426343
2822079012,340000.0,3,1.75,46580,1.0,0,0,4,0,1980,0,1576,54685,338867.39700587554
1524069044,1822500.0,4,4.5,88714,2.0,0,0,3,0,2006,0,3040,7113,1453288.2125870655
597000195,527200.0,3,1.75,4000,1.0,0,2,4,730,1929,0,1360,4000,562948.1739427588
3885802135,899900.0,4,2.5,3909,2.0,0,0,3,0,2013,0,1820,5772,503001.3934849539
5093300325,1610000.0,4,3.5,11600,2.0,0,3,3,1330,1990,0,3240,12000,1356417.9954760289
225039145,285000.0,3,1.0,4731,1.5,0,0,3,0,1901,0,1450,5264,378367.731608908
8024201503,475000.0,2,1.75,8645,1.0,0,0,4,200,1923,0,1280,5366,443568.6082769733
6817750510,305000.0,4,2.5,3250,2.0,0,0,3,0,2010,0,1714,3250,416436.3500761293
5016002180,780000.0,2,2.5,2500,2.0,0,0,5,870,1901,0,1890,5000,911173.5865222148
6147650170,253000.0,4,2.5,4541,2.0,0,0,3,0,2006,0,2800,4860,476688.5116971856
3876313170,436000.0,3,2.25,8000,1.0,0,0,4,420,1976,0,1850,7875,393481.2825216858
2695600130,355000.0,2,1.0,4558,1.0,0,0,3,0,1948,0,1180,4494,370775.03018069203
2391600735,550000.0,3,1.5,5750,1.0,0,0,3,480,1947,0,1370,5750,412307.95238104387
3904990430,495000.0,5,2.5,4942,2.0,0,0,3,0,1989,0,2200,5924,473745.11617374065
5113400364,650000.0,4,1.5,6383,1.0,0,0,3,1100,1946,0,1440,6000,401848.7215988452
3449820100,535000.0,2,2.5,7246,2.0,0,0,3,0,1998,0,3220,7214,711617.9323465797
1732800780,3065000.0,5,3.0,7500,2.5,0,4,5,640,1909,0,2250,4050,1322554.86382707
1826049094,426000.0,2,1.0,11472,2.0,0,0,3,0,1951,0,1870,8649,368646.40589498443
3501600235,585000.0,2,1.0,8640,1.5,0,0,3,250,1949,0,1060,4804,360958.4737848984
1823099056,745000.0,3,2.5,435600,2.0,0,0,3,0,1995,0,2380,92007,702663.6082331443
7525000080,588500.0,3,1.75,14892,1.0,0,0,3,360,1980,0,2570,14217,494638.2743366384
510003085,660000.0,3,3.25,2850,3.0,0,0,3,0,1987,0,1630,4560,573718.0159866177
4221250340,625000.0,3,2.5,4757,2.0,0,0,3,0,2003,0,2280,4534,470946.20724230696
7018000560,925000.0,4,4.25,13058,2.0,0,0,4,0,1983,0,2200,12255,847858.4689426079
1770000090,484000.0,3,1.75,17400,1.0,0,0,3,740,1976,0,1900,17250,373060.43114209536
3630200340,1258000.0,4,3.25,6000,2.0,0,3,3,960,2007,0,4310,6000,1207789.1150872123
7199340620,532000.0,4,1.75,7029,1.0,0,0,4,590,1979,0,1780,7200,370534.81248260534
1931300110,700000.0,3,1.0,4000,2.0,0,0,5,0,1908,0,1640,4000,566425.7529936503
3235100110,280000.0,3,1.0,7913,1.0,0,0,3,0,1948,0,940,7913,236617.68016265673
2787310130,289950.0,4,1.75,7416,1.0,0,0,4,1040,1970,0,1710,7527,392261.81969183974
3592500866,1206500.0,3,2.75,5520,1.5,0,0,4,1020,1925,0,3160,6200,1255493.8114421451
8562700410,528000.0,5,1.75,7786,1.0,0,0,3,1390,1966,0,2130,7918,429409.61347246775
2768100186,515000.0,3,3.5,1419,2.0,0,0,3,320,2007,0,1560,1977,498639.689262996
8682262170,415000.0,2,1.75,4664,1.0,0,0,3,0,2004,0,1350,4236,399399.94259559055
3997500130,310000.0,2,1.0,8149,1.0,0,0,4,0,1948,0,820,8149,235473.08997858173
1441000090,485000.0,4,3.5,5115,2.0,0,0,3,602,2014,0,2996,5100,759787.0396039874
1626079066,290000.0,2,1.0,217800,1.0,0,0,3,0,1976,0,1480,217800,340504.81168705964
1563100557,445000.0,3,1.5,1266,2.0,0,0,3,190,2002,0,1310,1378,342352.4936573904
2914700310,398000.0,4,1.0,6458,1.0,0,0,4,0,1953,0,1670,6350,388632.1553044706
6777800150,265000.0,3,1.75,7200,1.0,0,0,3,930,1962,0,1800,8000,402363.8395952544
1797501275,665000.0,5,2.75,4000,2.0,0,0,4,870,1914,0,2460,4000,1025381.4398495149
9290860140,455000.0,4,2.5,5001,2.0,0,0,3,0,2005,0,2260,5001,443819.7575556527
3959400400,569000.0,3,3.25,8227,1.5,0,0,5,450,1929,0,1750,4800,803683.0711792753
3226049184,325000.0,2,1.0,6050,1.0,0,0,3,120,1939,0,1540,5279,417525.09307841444
921059161,320000.0,4,1.5,43560,1.0,0,0,4,0,1974,0,2376,5820,526079.6689772285
2391602350,334000.0,1,1.0,5750,1.0,0,0,3,0,1942,2011,1170,5750,310648.24942930666
3992700326,380000.0,3,1.0,5400,1.0,0,0,4,0,1954,0,1190,6075,312720.3121333997
7896300070,265000.0,4,1.0,6034,1.0,0,0,3,240,1950,0,1060,6034,270919.63540031505
9346960050,660000.0,4,2.5,9120,2.0,0,0,4,0,1977,0,2290,9120,564893.7678684638
5652601140,640000.0,4,2.75,7379,1.5,0,0,4,720,1915,0,1990,7379,611230.8023050408
6190701112,396000.0,3,1.0,9540,1.0,0,0,3,900,1949,0,1680,9529,347105.59065760975
2972300140,352500.0,3,2.0,33630,1.0,0,0,3,0,1992,0,2080,7505,367554.76683096564
8725950020,695000.0,2,1.75,1207,3.0,0,0,3,0,2007,0,1570,1206,472777.9689730013
2738650030,552500.0,3,2.5,3582,2.0,0,0,3,0,2008,0,2490,5449,468847.7725464312
1000102,300000.0,6,3.0,9373,2.0,0,0,3,0,1991,0,2060,7316,329697.0140034858
3715500220,386000.0,3,2.0,8100,1.0,0,0,4,0,1969,0,1590,8100,334363.7206424753
1221000395,250000.0,1,1.0,4373,1.0,0,0,2,280,1947,0,1100,7500,227034.5454589878
1522700060,518000.0,4,2.75,14021,2.0,0,0,3,0,1999,0,2330,14007,575826.921349895
5249803036,380000.0,3,1.0,4800,1.0,0,0,3,0,1944,0,1400,5465,350806.55725913
3579000010,428040.0,3,2.5,9266,2.0,0,0,3,0,1988,0,2150,12550,495522.6107715418
6332000050,464000.0,3,2.0,6550,1.0,0,0,5,780,1912,0,1440,6550,417182.0770573009
4167100240,252000.0,3,1.75,16819,1.5,0,0,4,0,1925,0,1560,12376,377745.0013998023
9407111250,245000.0,3,1.0,8625,1.0,0,0,3,0,1978,0,1290,9440,248827.23936205608
6453300306,419000.0,7,3.25,8521,2.0,0,0,3,1790,1986,0,1890,8951,709922.248043418
4232902615,819000.0,3,1.0,3600,2.0,0,0,3,0,1900,0,2510,4800,810692.8759706734
2592210510,850000.0,3,2.5,12406,2.0,0,2,3,1180,1983,0,3240,13141,970996.5158572752
3583400120,526750.0,5,2.5,10700,1.0,0,0,4,700,1963,0,2020,10230,503503.4129383605
5364200381,610000.0,3,1.0,4959,1.0,0,0,3,0,1945,0,2240,4959,497560.67453288747
3574801790,410000.0,3,1.75,7112,1.0,0,0,3,260,1979,0,1570,9152,348514.77519692644
3395040440,330000.0,3,2.5,2890,2.0,0,0,3,0,2001,0,1540,2890,368132.27324443386
3832200070,250000.0,4,1.75,7140,1.0,0,0,5,700,1968,0,1770,8960,410013.9236726747
203100435,484000.0,1,0.0,23244,1.0,0,0,4,0,1948,0,1690,19290,275534.0682804668
2771101963,386000.0,3,1.5,1318,2.0,0,0,3,190,2004,0,1360,1488,362839.19647389033
8929000360,413565.0,3,2.5,1613,2.0,0,0,3,540,2014,0,1690,1619,482228.8407011455
2195700050,810000.0,4,2.5,59242,2.0,0,0,3,0,1988,0,2930,39400,723561.296803126
5647900670,340000.0,3,1.75,11249,1.0,0,0,3,550,1985,0,1870,14547,371501.071044709
8146300180,860000.0,5,2.25,8592,1.0,0,0,4,670,1958,0,1720,8592,416310.5401434361
522049074,459000.0,4,3.0,10000,2.0,0,0,3,0,2013,0,1420,9898,674937.2794902443
9238430660,653000.0,3,2.25,57745,2.0,0,0,3,0,1985,0,2720,46765,563985.0314098538
767000159,337900.0,3,3.5,1471,3.0,0,0,3,0,1999,0,1500,1445,470154.08647701086
6752510010,760000.0,4,2.5,7901,2.0,0,0,3,0,2004,0,3020,7900,590275.152014299
8937600080,295000.0,3,1.75,13350,1.0,0,0,3,0,1967,0,2270,13350,396145.96277006884
2826049108,353500.0,2,1.0,8775,1.0,0,0,3,0,1942,0,1470,8976,259900.00071680683
2224700045,375000.0,6,2.0,8057,1.0,0,0,4,730,1959,0,2090,8626,428428.6307416427
1732600050,423500.0,3,2.0,10490,1.0,0,0,3,570,1978,0,1530,7659,314973.0895843948
5701500030,1505000.0,4,3.5,7232,2.0,0,0,3,900,1926,2010,2380,5642,1304468.0807312054
2111010890,300000.0,3,2.5,3691,2.0,0,0,3,0,2003,0,2619,3691,432580.3881676357
3578600201,650000.0,4,2.5,5576,2.0,0,0,3,0,2004,0,2290,10667,530390.2917286048
5649600464,343000.0,2,1.5,1228,2.0,0,0,3,200,2007,0,1340,1380,376481.43918262236
1431700210,305000.0,3,1.0,7424,1.0,0,0,3,570,1962,0,1710,7772,295711.74654433987
4027700014,665000.0,3,3.5,14155,2.0,0,0,3,560,2014,0,2440,14080,1024864.714832311
7548800050,550000.0,3,3.75,1303,2.0,0,0,3,240,2010,0,1560,1294,508380.57611397904
809001970,931000.0,3,2.5,6600,1.5,0,0,4,900,1929,0,2090,3400,757897.7947261037
7335400500,194900.0,2,1.0,6697,1.0,0,0,4,0,1923,0,1140,6695,266081.90426924435
9268710140,191950.0,2,2.5,1302,2.0,0,0,3,0,1987,0,1390,2052,350956.2080066587
2645500021,339275.0,3,1.5,7260,1.0,0,0,3,510,1964,0,1590,7594,325562.5014027925
1150900080,846450.0,4,2.5,7491,2.0,0,0,3,0,2003,0,3040,7491,657193.8956953645
42000127,406500.0,3,1.5,10080,1.0,0,0,3,0,1966,0,2240,10080,380978.587646489
7752700110,554000.0,5,2.25,11411,1.0,0,0,4,700,1961,0,2420,10793,618833.2946073989
98020630,889000.0,4,3.5,10976,2.0,0,0,3,0,2004,0,4080,10106,875593.7960122061
2341800195,302000.0,2,1.0,5000,1.0,0,0,4,0,1947,0,1160,5000,363250.22316350974
1769600147,477590.0,3,3.25,7701,2.0,0,0,3,500,2000,0,1880,7529,656922.7874778896
2141310540,975000.0,5,2.5,9648,1.0,0,2,4,1040,1977,0,2890,12598,738821.9455268576
7211401610,165000.0,3,1.0,5000,1.0,0,0,3,0,1917,0,1050,5000,296931.5918060701
2558650200,419950.0,3,2.25,8500,1.0,0,0,4,600,1977,0,1890,7700,396668.16587930295
6817750440,300000.0,4,2.5,3272,2.0,0,0,3,0,2009,0,1714,3250,416436.3500761293
7137950210,342000.0,4,2.5,7792,2.0,0,0,3,0,1993,0,2260,7378,390704.02285010624
9558021000,348000.0,4,2.5,3808,2.0,0,0,3,0,2003,0,1900,2992,518773.26575547835
3630030440,585000.0,4,2.5,3720,2.0,0,0,3,0,2004,0,1720,3720,464322.0199500455
3026059014,400000.0,3,1.5,4473,1.0,0,0,4,420,1914,0,2670,14256,592508.6837421855
7853280490,633000.0,4,3.5,5817,2.0,0,0,3,1310,2006,0,4290,6637,921168.4624737372
2597450250,1160000.0,4,2.5,10361,2.0,0,2,4,920,1985,0,3720,13155,996498.9550022098
2026049124,325000.0,3,2.25,1694,3.0,0,0,3,0,2007,0,1439,1387,416908.63027030556
3389900800,395000.0,2,1.75,2500,1.0,0,0,5,690,1916,0,1250,5700,410402.62351131183
3830210020,168000.0,3,1.0,7210,1.0,0,0,4,0,1977,0,1200,7650,241928.29126010835
3330500875,381156.0,2,1.0,3090,1.0,0,0,4,0,1908,0,1270,4120,358985.71451282466
9547202245,735000.0,4,3.0,3672,1.5,0,0,5,720,1916,0,2140,4182,941950.3944787215
7212650240,342000.0,3,2.0,7757,1.0,0,0,3,0,1992,0,1970,6866,305707.7141635868
8663310050,510000.0,4,2.5,10423,1.0,0,0,3,0,1955,1993,1990,7758,606394.6875504522
6838700060,280000.0,3,2.25,7222,2.0,0,0,3,0,1993,0,1430,7220,350209.7235647334
8818900250,530000.0,3,1.0,4284,1.0,0,0,3,260,1910,0,1960,4080,574876.6306758753
8732000410,272000.0,3,1.5,9600,1.0,0,0,4,0,1966,0,1450,9600,276291.5159193323
6893300350,439900.0,2,2.0,12282,1.5,0,0,5,0,1909,1988,1410,8931,386233.85119972785
6151800135,640000.0,4,1.75,16120,1.0,0,0,3,0,1969,0,1940,16350,370025.18273588474
5104530680,278226.0,4,2.5,4639,2.0,0,0,3,0,2006,0,2390,4521,428823.49385692546
1623069023,820000.0,4,2.5,252648,2.0,0,0,3,0,2002,0,2180,71874,562388.981413644
7199340310,509250.0,3,2.5,7600,1.0,0,0,4,650,1980,0,2010,7600,429884.58119918796
3831250350,374000.0,3,2.5,6042,2.0,0,0,3,0,2009,0,2297,5876,441501.2863822534
8581400015,189900.0,2,1.0,4179,1.0,0,0,5,0,1914,0,1010,6327,244873.84328325625
2747100024,576000.0,3,2.5,9000,1.0,0,0,4,970,1948,0,2190,7310,582726.5305302695
1545800640,242000.0,3,2.0,8092,1.0,0,0,3,0,1986,0,1950,8092,320392.8154051814
3362400472,403000.0,2,1.0,3255,1.0,0,0,4,0,1905,0,1430,3170,372676.6357410597
9264910300,345000.0,3,1.75,8571,1.0,0,0,4,1470,1985,0,2590,7949,563474.1296724901
8082400100,535000.0,3,1.75,3561,1.0,0,0,4,520,1925,0,1820,4593,567057.8548337783
9542840120,274500.0,3,2.25,4050,2.0,0,0,3,0,2010,0,1660,3800,437280.3716868558
4188300030,715000.0,5,3.0,6091,2.0,0,0,3,0,2009,0,2870,5932,677064.4406151302
5700000595,630000.0,4,2.0,5000,1.5,0,0,5,0,1925,0,2200,5000,740340.9100403094
6056100370,430000.0,3,2.25,2750,2.0,0,0,3,340,2008,0,1720,1546,439956.57736413984
3298700941,260000.0,3,1.0,4592,1.0,0,0,3,400,1950,0,940,4440,339826.9717681931
1000102,280000.0,6,3.0,9373,2.0,0,0,3,0,1991,0,2060,7316,329697.0140034858
13001215,130000.0,3,1.0,5100,1.0,0,0,4,0,1913,0,1450,5100,380348.1848534754
1026049036,275000.0,2,1.0,10404,1.0,0,0,3,0,1935,0,2200,11550,352433.3193496141
4070700300,898888.0,3,2.5,3729,2.0,0,0,3,0,1996,0,2080,4000,467536.5864979901
291310610,415000.0,3,2.25,1512,2.0,0,0,3,145,2004,0,1445,1082,374643.6675160498
7905200230,330000.0,3,2.0,3978,1.0,0,0,5,830,1919,0,1350,4680,494900.2046115887
4215250220,790000.0,3,2.5,34670,2.0,0,0,4,0,1983,0,3480,35001,865318.8770720472
5104532030,515000.0,4,3.5,5222,2.0,0,0,3,0,2005,0,3190,5326,722221.4840292056
5035300085,730000.0,4,2.0,6000,1.0,0,0,5,1100,1939,0,1720,6000,593420.2052393677
6021501535,430000.0,3,1.5,5000,1.0,0,0,3,290,1939,0,1570,4500,491081.0808551825
1443500925,455000.0,2,1.0,11480,1.0,0,0,3,0,1907,0,1550,8150,234130.6973840322
8961950050,409000.0,4,2.75,12651,2.0,0,0,4,0,2002,0,2550,12081,912654.6206740031
6638900405,405000.0,2,1.0,6016,1.0,0,0,3,0,1942,0,1470,3734,426465.4603040364
2767601815,356000.0,3,1.0,2366,1.0,0,0,3,0,1916,0,1500,5000,402942.61337480904
3543900380,395000.0,3,1.0,5000,1.0,0,0,4,0,1934,1960,1790,4000,486610.30767794646
1238500281,539000.0,5,1.0,11727,1.5,0,0,4,0,1954,0,1740,8212,402931.5413406189
6716700240,725000.0,4,1.0,4500,1.5,0,0,4,0,1926,0,1720,4500,566190.341406946
8722100030,632750.0,4,2.0,4800,1.5,0,0,3,0,1918,0,1950,4800,702724.1493471883
1042700080,831548.0,5,2.75,4919,2.0,0,0,3,0,2014,0,3230,5415,656222.7282093711
8138870530,419190.0,2,2.5,1426,2.0,0,0,3,0,2014,0,1590,1426,425864.7078257711
5381000477,399500.0,4,2.5,7492,2.0,0,0,3,0,2014,0,1260,11541,537625.2296393529
1862400518,385000.0,3,2.0,1297,3.0,0,0,3,0,1995,0,1380,1503,407122.15842577815
3327000070,185000.0,3,1.75,7800,1.0,0,0,3,0,1968,0,1490,7800,299556.3422013229
2600130190,982000.0,4,2.5,10289,2.0,0,0,3,0,1987,0,2650,10126,635423.2191366709
2919700540,555000.0,4,1.75,4800,1.5,0,0,3,150,1918,0,1390,4800,552827.8156701003
3904920730,695000.0,4,2.5,10760,2.0,0,0,3,0,1987,0,2480,9528,604482.5990742531
7165700110,280000.0,3,3.0,1080,2.0,0,0,3,250,2006,0,1450,1461,476724.4390133727
5089700750,320000.0,4,2.25,7490,2.0,0,0,3,0,1980,0,2310,8480,555125.4972090473
8653900070,791500.0,4,2.5,8970,2.0,0,0,3,0,1994,0,3240,8449,644607.0445741786
7579200600,575000.0,3,2.0,5750,1.0,0,2,5,880,1956,0,1750,5750,507814.17555561295
1742800430,463828.0,5,1.75,13702,1.0,0,2,3,1600,1965,0,2620,11328,653870.5734830974
7229800066,439950.0,4,2.25,15075,2.0,0,0,3,0,1985,0,1650,25542,354923.9801957409
3336001360,254000.0,2,1.0,6000,1.0,0,0,3,0,1943,0,1460,5800,347248.99285672803
263000006,375000.0,3,2.5,1131,3.0,0,0,3,0,2009,0,1530,1445,428951.13903444906
7970800100,283200.0,4,2.5,6406,2.0,0,0,3,0,2004,0,2340,6501,463934.6115128968
9407001340,320000.0,3,2.0,10500,1.0,0,0,5,0,1978,0,1230,10395,315229.6566830257
6134500220,583800.0,3,2.5,6600,2.0,0,0,3,0,2002,0,2310,6656,441430.2758615677
6678900150,790000.0,4,2.5,8664,1.0,0,0,5,770,1975,0,2210,8860,554659.4996148798
1250200345,230000.0,3,1.0,2400,1.0,0,0,4,0,1903,0,1470,3600,447103.1969453031
1026069106,413100.0,3,2.25,231303,1.0,0,0,3,540,1980,0,2090,93654,472574.0695958211
3814400125,493000.0,4,2.0,2874,1.0,0,0,3,850,1910,0,1520,2874,504188.8112732395
7272000260,210500.0,3,1.0,10178,1.0,0,0,3,800,1960,0,2040,10660,393590.079628445
4189800020,367500.0,3,1.0,10050,1.0,0,0,3,0,1963,0,2540,9940,440602.2949873232
6117502745,430000.0,2,1.75,14874,1.0,0,2,3,540,1952,0,2920,15084,751445.1335308666
925059107,475000.0,3,1.5,12632,1.0,0,0,4,0,1952,0,1740,12196,406459.5145363717
3905100520,510000.0,3,2.5,3658,2.0,0,0,3,0,1994,0,1840,3739,455471.82104431326
1238501188,1035000.0,4,2.5,9131,2.0,0,0,3,0,2014,0,1880,11212,733015.1707028903
1180002378,299000.0,4,2.5,3000,2.0,0,0,3,0,2002,0,1170,6000,324431.4222443276
7011201445,525000.0,2,1.75,3503,1.0,0,1,4,700,1916,0,1280,1531,570349.7067712594
6116500341,419000.0,4,1.5,23568,1.0,0,0,4,0,1950,0,2150,10125,458620.8688982073
6072000910,480000.0,3,1.75,8400,1.0,0,0,5,0,1963,0,2210,8400,467453.82368137036
2330000035,710000.0,3,1.75,10250,1.0,0,0,5,0,1963,0,2400,10250,542249.5688389443
8648900040,530000.0,3,2.5,3078,2.0,0,0,3,0,2010,0,1890,3078,404088.0441476494
8024200010,312000.0,2,1.0,6000,1.0,0,0,2,200,1925,0,1580,6380,358306.0609465345
1149600120,695000.0,4,2.5,9990,2.0,0,0,3,0,1990,0,2710,8012,593056.5863304528
2422029094,517534.0,2,1.0,143947,1.0,0,0,3,0,2006,0,1380,143947,480131.7724708236
3834500417,469950.0,3,3.25,1778,3.0,0,0,3,0,2008,0,1520,1615,545805.4140254046
7820000038,454000.0,3,2.0,10000,2.0,0,0,3,0,1992,0,1460,9621,313344.1101074006
1760651000,250000.0,3,2.25,3814,2.0,0,0,3,0,2012,0,1610,3814,419020.90587489895
1760650610,324500.0,4,2.5,3825,2.0,0,0,3,0,2012,0,2110,3825,432922.5004812019
4364700595,333000.0,3,1.0,7560,1.0,0,0,3,0,1951,0,1490,7560,319571.8649813414
1446400615,268000.0,4,2.0,6600,1.0,0,0,4,900,1967,0,1220,6600,329345.8950268201
4310702858,414950.0,3,2.5,1551,3.0,0,0,3,0,2008,0,1570,1705,497086.0245599129
9158100090,550500.0,3,1.75,8280,1.0,0,0,3,1270,1949,0,1950,8280,529687.7195789851
9473200105,425000.0,2,1.0,4920,1.5,0,0,3,650,1911,0,1390,4732,461196.82649817877
723000150,1005000.0,3,2.5,5000,1.0,0,0,4,1090,1940,0,2420,5484,780094.3099027076
3326049077,630000.0,4,1.75,12278,1.0,0,0,3,420,1937,0,1670,9336,350826.6112212603
3630110360,750000.0,5,3.5,5809,2.0,0,2,3,0,2005,0,2120,3416,806192.2060719574
4006000580,225000.0,3,1.5,5506,1.0,0,0,4,0,1971,0,1670,5589,381389.3845389194
3023000210,375000.0,4,2.5,5306,2.0,0,0,3,0,2012,0,2250,5306,426573.83416888985
8848400020,430000.0,3,1.75,8100,1.0,0,0,4,600,1947,0,1840,8100,477568.6786865899
259600280,400000.0,4,2.0,9301,1.0,0,0,4,0,1963,0,1530,8075,357798.3177346345
3353400840,230000.0,6,1.5,36509,1.5,0,0,4,0,1903,1979,1710,12000,595942.4430445711
127100005,377000.0,4,1.75,8385,1.0,0,0,5,900,1950,0,1770,8385,445247.7817064002
3634100030,270000.0,4,2.0,5220,1.5,0,0,3,0,1951,0,1760,5757,534374.2451891768
4337600005,153000.0,2,1.0,9000,1.0,0,0,5,0,1943,0,1230,9000,270100.34933692956
8825900410,945000.0,4,2.5,4680,1.5,0,0,5,1060,1937,0,1960,4120,777380.7431877248
1088810040,627250.0,4,2.5,10677,2.0,0,0,3,0,1993,0,2970,9619,733175.458373367
3298700156,310000.0,3,2.5,6771,1.0,0,0,3,550,1990,0,1780,6771,331071.37905683205
419000035,187000.0,2,1.0,5400,1.0,0,0,4,0,1953,0,960,5400,248819.23031178355
2767603962,462550.0,2,1.75,1276,3.0,0,0,3,0,2006,0,1290,2057,409565.4820766237
9232900050,300000.0,2,1.75,6350,1.0,0,0,4,680,1924,0,1590,6350,497031.34267653833
267010020,570000.0,4,2.0,7800,1.0,0,0,5,0,1972,0,2150,7838,473594.1901293365
1920079062,332000.0,5,1.5,43560,1.0,0,2,3,920,1962,0,1620,17331,318477.4098273506
6362900172,499950.0,3,3.5,1991,2.0,0,0,3,390,2014,0,1550,1460,607381.9175067521
2487200680,447000.0,2,1.0,7500,1.0,0,2,3,0,1925,0,1390,5000,477227.54083458136
2124049254,235000.0,2,1.0,5600,1.0,0,0,3,0,1903,0,1960,7176,344380.81380950584
7501000080,845800.0,4,3.5,12750,2.0,0,0,3,0,1990,0,3120,14351,870580.6373361916
9530101290,700000.0,3,2.0,4500,1.0,0,3,3,850,1926,0,1700,4500,628291.6710580235
9413600010,637500.0,3,1.75,10685,1.0,0,0,4,0,1966,0,3340,10390,908621.2163871859
7298000090,490600.0,3,2.5,11447,2.0,0,0,3,0,1986,0,3000,11447,718330.9175112714
2425700022,425000.0,4,1.75,11890,1.0,0,0,2,750,1955,0,2100,12325,476249.18906260765
9346900170,615000.0,4,2.25,7020,1.0,0,0,4,880,1973,0,2330,8500,548588.2370228778
1854900330,697000.0,4,2.5,6961,2.0,0,0,3,0,2005,0,3110,5058,606909.811478243
5641300220,370000.0,3,2.5,4244,2.0,0,0,3,0,2005,0,2490,4748,448057.962524519
3438500981,280000.0,2,1.0,13170,1.0,0,0,3,0,1947,0,970,12700,223170.8491757012
2516000515,623500.0,4,3.0,3350,1.0,0,0,3,690,1918,2014,1310,5000,634588.7905977477
1837010040,569500.0,4,2.5,8190,1.0,0,0,3,1100,1971,0,2460,8165,555247.710830391
4014400190,482000.0,4,2.5,85377,1.5,0,0,3,870,2000,0,1696,57934,443140.21784828114
8691510290,385000.0,3,2.5,8296,2.0,0,0,3,0,2004,0,2480,5940,468402.0129476335
9432900040,325000.0,4,2.5,8500,2.0,0,0,3,0,1994,0,2270,8770,472969.9071378667
585000008,460000.0,2,1.0,4002,1.0,0,0,5,0,1953,0,1780,5000,479915.69535679824
8691410100,735000.0,5,2.75,5211,2.0,0,0,3,0,2004,0,3210,5211,606302.9776636246
7177300735,546000.0,2,1.0,6180,1.0,0,0,4,0,1939,0,1420,5356,375560.0760069403
8568700015,446000.0,3,1.75,9998,1.0,0,0,3,500,1958,0,1460,9998,344677.91929780674
795000620,157000.0,3,1.0,6250,1.0,0,0,2,0,1950,0,1070,6250,205376.93557823912
109200390,245000.0,3,1.75,3900,1.0,0,0,4,0,1980,0,1830,6956,300423.07218908385
2028700360,641000.0,3,1.75,3975,1.0,0,0,5,680,1926,0,1320,3922,502555.08241139504
8656300080,265000.0,3,2.0,16535,1.0,0,0,3,0,1992,0,1528,13295,291571.55376986583
